order_id,name_id
6835,"[361, 363, 1086, 1087]"
6836,"[362, 363]"
6837,"[157, 206, 453]"
6844,"[71, 73, 372, 231]"
6855,"[294, 1088]"
6856,"[1089, 1090]"
6857,"[910, 79, 97]"
6858,"[1032, 832]"
6859,"[1032, 832]"
6871,"[47, 286, 996]"
6883,"[564, 0, 223]"
6886,"[223, 326]"
6888,"[564, 223]"
6895,"[125, 637]"
6913,"[656, 846]"
6924,"[839, 840]"
6927,"[716, 292]"
6928,"[467, 166, 854]"
6933,"[549, 52]"
6935,"[810, 119]"
6953,"[283, 586]"
6968,"[390, 317]"
6969,"[146, 1091, 1092]"
6974,"[125, 852, 119]"
6982,"[808, 82, 284]"
6994,"[39, 302]"
6995,"[302, 635]"
6996,"[478, 40]"
6999,"[303, 40]"
7000,"[246, 809]"
7003,"[549, 452, 21, 23]"
7007,"[1062, 706]"
7013,"[870, 714]"
7016,"[902, 803, 1095]"
7022,"[245, 94, 364, 100]"
7024,"[245, 94, 364, 100]"
7025,"[245, 94, 364, 100]"
7028,"[245, 94, 364, 100]"
7029,"[245, 94, 1058, 364]"
7043,"[1097, 68]"
7059,"[906, 907, 170]"
7065,"[7, 8, 951, 990]"
7066,"[1098, 1025, 429]"
7079,"[156, 474]"
7088,"[679, 168]"
7089,"[308, 309]"
7099,"[55, 299]"
7107,"[262, 123]"
7108,"[533, 886]"
7109,"[781, 924]"
7120,"[324, 610]"
7132,"[1099, 1100]"
7146,"[816, 16, 1048]"
7149,"[37, 430]"
7150,"[37, 503, 105]"
7151,"[37, 430]"
7162,"[633, 213]"
7165,"[1102, 854]"
7166,"[577, 235, 481]"
7169,"[484, 478]"
7170,"[484, 39]"
7196,"[1089, 1008]"
7197,"[1089, 1090]"
7198,"[1089, 1090, 1088]"
7199,"[1089, 1008]"
7202,"[1089, 1088]"
7206,"[400, 108, 608]"
7216,"[853, 824]"
7217,"[447, 889]"
7223,"[1013, 351, 558, 133]"
7244,"[1105, 504]"
7246,"[1106, 195]"
7252,"[27, 783]"
7253,"[37, 328]"
7255,"[1107, 1018]"
7311,"[127, 727]"
7312,"[93, 953]"
7313,"[93, 953]"
7321,"[367, 379]"
7331,"[43, 44, 191]"
7346,"[912, 124]"
7351,"[426, 1108]"
7353,"[385, 389]"
7354,"[385, 389]"
7356,"[422, 1109]"
7359,"[1110, 32]"
7363,"[199, 545, 202]"
7370,"[1037, 799]"
7373,"[129, 341]"
7379,"[797, 592]"
7391,"[18, 696, 17]"
7402,"[27, 269, 1111]"
7407,"[159, 711, 164, 886, 924]"
7408,"[226, 160, 711, 510, 509, 956, 886]"
7409,"[380, 226, 158, 711, 161]"
7410,"[226, 158, 161, 711, 179]"
7411,"[549, 135, 300]"
7442,"[349, 654]"
7446,"[1114, 579]"
7448,"[205, 356]"
7454,"[281, 971]"
7462,"[704, 581, 735]"
7463,"[704, 735, 708]"
7464,"[898, 587, 545, 200, 201, 1115]"
7469,"[260, 68]"
7471,"[260, 1073]"
7480,"[585, 436]"
7490,"[576, 481]"
7494,"[667, 345]"
7510,"[932, 727]"
7513,"[283, 208, 191]"
7536,"[19, 628, 323]"
7537,"[412, 309]"
7538,"[412, 309]"
7539,"[412, 309]"
7549,"[640, 807]"
7566,"[1121, 567]"
7574,"[747, 1071]"
7595,"[1090, 1088]"
7601,"[1123, 620]"
7604,"[693, 708]"
7622,"[130, 377]"
7625,"[1010, 136]"
7626,"[380, 159, 160, 179, 957]"
7627,"[496, 737, 400]"
7629,"[1000, 92]"
7646,"[749, 602]"
7651,"[159, 161, 381, 179]"
7682,"[9, 561]"
7706,"[712, 162, 179, 164]"
7718,"[660, 1048, 375, 659]"
7726,"[191, 1125]"
7728,"[650, 405]"
7735,"[221, 990]"
7752,"[781, 158, 272, 711, 937, 924]"
7756,"[475, 739]"
7757,"[475, 739]"
7760,"[159, 226, 380]"
7766,"[503, 104, 105]"
7769,"[395, 608]"
7780,"[727, 1128]"
7789,"[981, 296, 333]"
7792,"[787, 788, 1042]"
7800,"[743, 210]"
7810,"[245, 958, 611]"
7820,"[129, 341]"
7842,"[336, 455, 453]"
7843,"[336, 455, 453]"
7846,"[370, 94]"
7854,"[622, 974]"
7858,"[863, 990]"
7863,"[234, 235, 481]"
7872,"[1130, 288]"
7906,"[827, 184]"
7923,"[716, 978, 28]"
7928,"[324, 368, 918]"
7945,"[129, 303]"
7949,"[783, 871]"
7950,"[243, 364]"
7951,"[226, 158, 159, 160, 162, 179, 533, 534]"
7952,"[220, 1133]"
7957,"[1051, 354, 157]"
7971,"[424, 448, 183, 604, 298]"
7978,"[1011, 1135]"
7994,"[458, 864, 908, 3, 1136]"
7995,"[692, 1136, 298]"
8012,"[825, 714]"
8037,"[965, 825]"
8075,"[577, 235, 231]"
8079,"[717, 292]"
8085,"[251, 193, 705]"
8123,"[426, 916, 774]"
8125,"[680, 714]"
8138,"[654, 1139]"
8152,"[843, 604, 450]"
8167,"[893, 263]"
8172,"[174, 175]"
8180,"[417, 394]"
8182,"[784, 1141]"
8183,"[1141, 395]"
8187,"[680, 721]"
8192,"[479, 225]"
8206,"[95, 323]"
8208,"[141, 944]"
8211,"[593, 1143, 1002]"
8214,"[43, 191]"
8234,"[475, 986, 96]"
8247,"[331, 401, 524]"
8248,"[1144, 11]"
8253,"[158, 886, 510, 509]"
8263,"[282, 157, 992, 45, 543]"
8264,"[1009, 873]"
8265,"[873, 878]"
8280,"[676, 383]"
8281,"[676, 432, 364, 383]"
8283,"[390, 196]"
8284,"[144, 196]"
8285,"[144, 196]"
8286,"[144, 196]"
8287,"[144, 196]"
8288,"[144, 196]"
8316,"[914, 555, 740, 1146, 1147, 556]"
8325,"[1110, 1139]"
8334,"[861, 12]"
8335,"[861, 959, 12]"
8344,"[1107, 1018]"
8345,"[1010, 872]"
8348,"[731, 726, 284, 83]"
8352,"[260, 830]"
8353,"[1097, 902]"
8356,"[442, 225]"
8357,"[1104, 225]"
8358,"[1104, 225]"
8373,"[339, 981]"
8376,"[554, 6]"
8379,"[784, 398, 498]"
8436,"[275, 390]"
8452,"[478, 666]"
8467,"[324, 615, 133]"
8468,"[582, 1150]"
8480,"[128, 374]"
8491,"[421, 205]"
8495,"[90, 92]"
8498,"[90, 289]"
8502,"[283, 543, 453]"
8506,"[543, 283, 453]"
8508,"[820, 138, 139]"
8509,"[47, 1143]"
8515,"[879, 116]"
8522,"[547, 817]"
8529,"[1029, 605, 263]"
8530,"[116, 803]"
8531,"[116, 803]"
8546,"[713, 549]"
8548,"[1004, 239]"
8583,"[380, 381, 158, 160, 711, 712, 533]"
8586,"[449, 1152]"
8592,"[15, 590, 990]"
8595,"[342, 307]"
8607,"[1153, 486]"
8618,"[916, 244]"
8643,"[303, 506]"
8644,"[374, 40]"
8646,"[547, 416]"
8648,"[415, 1154, 1048]"
8660,"[1035, 31]"
8692,"[283, 632]"
8698,"[420, 519]"
8699,"[118, 273]"
8705,"[336, 455, 157]"
8707,"[680, 721]"
8714,"[1157, 723]"
8715,"[282, 97, 475, 654, 754]"
8717,"[1026, 1027, 1158]"
8718,"[1026, 1027]"
8727,"[1010, 136]"
8730,"[384, 883]"
8735,"[960, 962]"
8738,"[539, 681]"
8750,"[72, 447, 641, 244]"
8755,"[82, 285]"
8756,"[82, 285]"
8758,"[141, 249]"
8766,"[873, 872, 189, 136]"
8774,"[674, 634, 750, 557]"
8776,"[1060, 650]"
8778,"[353, 53, 301]"
8800,"[687, 1098]"
8815,"[827, 1129]"
8853,"[273, 447]"
8860,"[528, 529]"
8899,"[336, 455]"
8900,"[893, 182, 448, 678]"
8913,"[19, 426]"
8916,"[273, 810]"
8919,"[731, 732, 82, 285]"
8922,"[676, 677, 412, 132]"
8923,"[275, 390]"
8924,"[883, 997]"
8925,"[596, 1162, 234]"
8926,"[596, 1162, 234]"
8927,"[65, 1162, 234]"
8941,"[879, 232]"
8943,"[879, 1153, 117]"
8949,"[879, 236]"
8951,"[879, 1153]"
8953,"[1012, 661, 117]"
8957,"[852, 168, 673, 107, 557]"
8960,"[21, 23]"
8971,"[824, 965, 714]"
8988,"[372, 234, 235, 74, 71]"
8989,"[441, 420]"
8995,"[679, 123]"
8996,"[679, 123]"
9010,"[638, 640]"
9016,"[618, 204, 456]"
9020,"[75, 727]"
9040,"[15, 791, 69]"
9041,"[118, 1164]"
9060,"[1166, 881, 299]"
9066,"[1078, 821]"
9068,"[550, 428]"
9075,"[1089, 1008, 1088]"
9079,"[1065, 341]"
9081,"[14, 124]"
9084,"[1167, 306, 1168, 400, 298]"
9090,"[82, 826]"
9100,"[579, 889]"
9109,"[1166, 734]"
9127,"[48, 1159, 1170]"
9130,"[1130, 288]"
9131,"[1130, 288]"
9134,"[306, 82]"
9135,"[306, 82]"
9214,"[643, 156]"
9216,"[156, 741]"
9225,"[715, 293]"
9228,"[293, 715]"
9235,"[122, 795]"
9236,"[125, 852]"
9239,"[872, 873, 309]"
9240,"[873, 872]"
9244,"[303, 307]"
9251,"[69, 68]"
9252,"[711, 178, 1171]"
9253,"[395, 651]"
9259,"[118, 1023]"
9266,"[21, 135, 23]"
9278,"[516, 1038]"
9279,"[516, 1038]"
9280,"[516, 152, 1038]"
9283,"[38, 403, 344]"
9284,"[856, 1172, 943]"
9311,"[944, 249]"
9312,"[953, 535]"
9320,"[58, 725]"
9323,"[362, 215, 214, 425]"
9327,"[883, 366]"
9335,"[652, 684, 744]"
9354,"[1024, 559]"
9355,"[1024, 559]"
9383,"[243, 482, 244]"
9402,"[320, 626]"
9404,"[725, 68]"
9409,"[514, 974, 405]"
9418,"[223, 953]"
9424,"[386, 820]"
9425,"[158, 160, 161, 179, 181]"
9426,"[158, 181, 161, 179]"
9427,"[161, 162, 179, 164, 181]"
9428,"[158, 161, 178, 179]"
9429,"[158, 161, 162, 178, 181]"
9430,"[158, 159, 380]"
9431,"[496, 306, 395, 1006, 566, 542, 608]"
9441,"[230, 263, 966]"
9444,"[175, 176]"
9475,"[442, 146, 136]"
9491,"[157, 972, 1173, 973]"
9514,"[234, 235, 481]"
9515,"[234, 235, 481]"
9523,"[357, 1174]"
9524,"[380, 226, 158, 55, 533]"
9528,"[147, 830, 30]"
9532,"[19, 169, 916]"
9539,"[681, 1079, 225]"
9574,"[158, 160, 711, 178]"
9582,"[1176, 217, 852]"
9583,"[1176, 217, 852]"
9590,"[4, 1100]"
9602,"[1005, 296, 108, 498]"
9607,"[480, 390]"
9657,"[123, 413]"
9658,"[123, 413]"
9660,"[458, 903, 114]"
9712,"[619, 283]"
9713,"[127, 507, 40]"
9716,"[1016, 1177]"
9718,"[52, 301]"
9720,"[52, 301]"
9735,"[876, 1066]"
9752,"[28, 710, 978]"
9753,"[28, 710, 919, 709]"
9755,"[552, 553]"
9756,"[418, 282, 455]"
9757,"[174, 569]"
9761,"[529, 500]"
9762,"[188, 126, 190]"
9770,"[1127, 413, 124]"
9771,"[1004, 236, 117]"
9792,"[824, 714]"
9793,"[824, 714]"
9829,"[1091, 1158]"
9884,"[1180, 462, 719]"
9925,"[711, 164, 1171]"
9927,"[164, 1171]"
9928,"[380, 164, 1171]"
9929,"[164, 1171]"
9965,"[116, 486]"
9970,"[1182, 1100]"
9978,"[46, 593]"
9981,"[141, 249]"
9986,"[547, 656]"
9989,"[232, 486]"
9990,"[116, 237, 486, 117]"
10015,"[21, 135, 23]"
10017,"[1028, 6]"
10019,"[158, 161, 162, 179, 180, 181]"
10027,"[780, 87]"
10035,"[962, 935]"
10050,"[944, 967]"
10053,"[823, 967]"
10081,"[621, 1111]"
10085,"[624, 865]"
10105,"[372, 577, 74]"
10106,"[183, 449]"
10122,"[578, 36, 431, 345]"
10127,"[422, 1183]"
10153,"[332, 333]"
10158,"[9, 144]"
10163,"[55, 132]"
10178,"[357, 863]"
10186,"[358, 848]"
10191,"[466, 101]"
10193,"[791, 630]"
10199,"[1005, 224]"
10229,"[2, 340]"
10245,"[808, 284]"
10249,"[905, 124]"
10250,"[824, 721]"
10251,"[824, 965, 721]"
10254,"[19, 616]"
10255,"[116, 1096]"
10262,"[361, 462, 425, 50]"
10270,"[529, 229, 528]"
10271,"[465, 466]"
10274,"[1010, 897]"
10276,"[1010, 309]"
10305,"[262, 963, 962]"
10344,"[156, 245, 786, 77, 1186, 153]"
10370,"[1187, 502, 99, 328]"
10393,"[611, 114, 616]"
10394,"[110, 605]"
10396,"[0, 1047, 30, 273]"
10440,"[728, 1073]"
10450,"[693, 541]"
10451,"[384, 1188]"
10454,"[1188, 383]"
10455,"[139, 166]"
10460,"[1189, 26]"
10464,"[702, 873]"
10470,"[769, 628, 244]"
10471,"[131, 132]"
10482,"[1190, 817]"
10483,"[1190, 817]"
10491,"[1070, 540]"
10492,"[182, 1053]"
10493,"[182, 186]"
10494,"[528, 182, 110]"
10495,"[182, 424, 1191]"
10496,"[182, 945, 424]"
10498,"[528, 110, 966]"
10499,"[528, 182]"
10500,"[528, 182, 966]"
10511,"[262, 791, 429]"
10519,"[475, 739, 787]"
10521,"[144, 196]"
10533,"[665, 231]"
10535,"[48, 214, 831]"
10547,"[35, 1192, 471]"
10564,"[1193, 58]"
10582,"[259, 561]"
10591,"[521, 725]"
10600,"[1078, 282, 56]"
10601,"[325, 428]"
10613,"[749, 914]"
10615,"[430, 648]"
10632,"[871, 714]"
10637,"[316, 139, 166]"
10639,"[407, 19, 169]"
10646,"[290, 412]"
10647,"[1121, 24, 26]"
10648,"[811, 173]"
10654,"[863, 990]"
10656,"[904, 482, 1050]"
10664,"[165, 293]"
10671,"[711, 510, 924]"
10677,"[593, 47]"
10678,"[552, 1194]"
10680,"[993, 12]"
10682,"[1186, 153]"
10691,"[262, 24]"
10694,"[147, 1030]"
10699,"[127, 1128]"
10704,"[493, 331]"
10712,"[489, 637]"
10719,"[1196, 428]"
10722,"[143, 810]"
10731,"[1197, 284]"
10735,"[282, 191, 592]"
10743,"[374, 1140]"
10744,"[740, 1093]"
10746,"[35, 471]"
10748,"[35, 471]"
10750,"[35, 471]"
10767,"[79, 80]"
10777,"[410, 465, 466, 101, 1071]"
10789,"[617, 79, 1198, 453]"
10801,"[116, 486]"
10812,"[816, 1048]"
10820,"[549, 23]"
10821,"[71, 231, 73, 481]"
10833,"[260, 136]"
10834,"[565, 292, 28]"
10842,"[146, 147, 830, 30]"
10844,"[665, 308]"
10846,"[681, 327]"
10850,"[696, 16, 1163]"
10854,"[475, 630]"
10856,"[1199, 1018]"
10865,"[116, 236, 237, 239]"
10871,"[528, 424]"
10878,"[606, 70]"
10889,"[339, 397]"
10892,"[370, 1136, 735, 133]"
10893,"[1028, 3, 735]"
10899,"[824, 721]"
10902,"[1044, 364, 33]"
10928,"[198, 588]"
10929,"[529, 229]"
10932,"[50, 719, 425, 832]"
10955,"[7, 8]"
10956,"[20, 439]"
10957,"[20, 812, 152]"
10960,"[723, 807]"
10965,"[347, 1038]"
10989,"[806, 902]"
10993,"[342, 1043]"
10994,"[666, 527]"
10995,"[374, 1043]"
10997,"[374, 635]"
11002,"[1042, 477]"
11005,"[529, 491]"
11006,"[529, 491]"
11018,"[71, 371, 577]"
11022,"[568, 168, 602, 689, 690, 194]"
11027,"[380, 381, 162, 712, 164, 163, 533, 534]"
11030,"[611, 738]"
11032,"[611, 738]"
11034,"[646, 47]"
11036,"[21, 23]"
11037,"[21, 23]"
11052,"[204, 632, 205]"
11062,"[939, 494]"
11066,"[1202, 626]"
11083,"[273, 173]"
11113,"[981, 1203]"
11117,"[262, 237, 152]"
11121,"[452, 23]"
11131,"[200, 1204]"
11132,"[1205, 201]"
11143,"[484, 374, 478]"
11153,"[497, 1005, 109]"
11158,"[93, 58]"
11173,"[331, 332, 1206, 401, 400]"
11174,"[904, 132]"
11182,"[133, 889, 409]"
11190,"[836, 835]"
11206,"[953, 323]"
11219,"[229, 3]"
11229,"[482, 439, 446]"
11244,"[674, 5]"
11246,"[157, 1207, 418, 45, 454]"
11247,"[489, 166]"
11248,"[1208, 734, 541]"
11253,"[70, 60]"
11255,"[70, 1081]"
11256,"[118, 70]"
11262,"[461, 921, 152]"
11265,"[658, 17, 1155, 1048]"
11268,"[579, 438, 244]"
11269,"[871, 714]"
11271,"[406, 628, 631, 169]"
11274,"[530, 1210, 532]"
11277,"[618, 1195]"
11284,"[582, 1022, 1062]"
11291,"[19, 1114]"
11318,"[422, 582]"
11341,"[585, 619]"
11343,"[14, 1211]"
11351,"[704, 1028]"
11353,"[704, 1028]"
11354,"[704, 1028, 1070]"
11357,"[962, 935]"
11358,"[517, 962, 935]"
11359,"[962, 935]"
11360,"[517, 962]"
11361,"[935, 962]"
11362,"[517, 935]"
11363,"[935, 962]"
11364,"[935, 962]"
11366,"[96, 205]"
11369,"[552, 553]"
11371,"[1117, 215]"
11378,"[981, 6]"
11395,"[306, 1005, 758, 329]"
11396,"[1213, 1168]"
11397,"[758, 306, 608]"
11404,"[386, 467]"
11412,"[606, 70]"
11414,"[421, 654, 821]"
11422,"[698, 390]"
11433,"[1139, 32]"
11438,"[37, 648]"
11446,"[915, 1069]"
11449,"[1214, 396]"
11450,"[262, 911]"
11455,"[783, 871]"
11460,"[256, 1215]"
11461,"[278, 1011, 307]"
11462,"[116, 117]"
11465,"[1012, 803, 239]"
11475,"[835, 836]"
11476,"[75, 635]"
11478,"[157, 1173, 973]"
11490,"[1089, 1008]"
11506,"[1200, 218]"
11510,"[125, 822]"
11532,"[1093, 1216, 556, 1146]"
11533,"[1060, 1061]"
11541,"[401, 108]"
11544,"[417, 331, 306, 394, 102]"
11545,"[330, 331]"
11546,"[306, 331, 333]"
11553,"[305, 670, 11]"
11554,"[305, 388, 387]"
11555,"[305, 388, 387]"
11559,"[330, 306]"
11561,"[278, 727]"
11572,"[754, 755]"
11573,"[856, 1172]"
11593,"[19, 439, 244]"
11594,"[273, 444, 19, 173]"
11596,"[406, 641, 439]"
11598,"[1053, 499]"
11630,"[105, 328]"
11639,"[257, 662, 203]"
11644,"[721, 825]"
11646,"[881, 540]"
11649,"[349, 67, 488]"
11666,"[486, 1024]"
11678,"[931, 94]"
11699,"[910, 157, 97, 453]"
11700,"[910, 157, 97, 453]"
11701,"[910, 157, 97, 453]"
11703,"[1171, 179, 180]"
11711,"[648, 345]"
11713,"[129, 1043, 40]"
11715,"[354, 1219]"
11718,"[992, 453]"
11720,"[170, 171]"
11730,"[104, 105]"
11740,"[1221, 462, 145, 50, 48, 214]"
11742,"[294, 1088]"
11748,"[704, 581]"
11749,"[65, 1160]"
11750,"[65, 1160]"
11759,"[1222, 247, 263]"
11762,"[352, 24]"
11768,"[496, 417, 608]"
11769,"[304, 1005, 785, 608]"
11794,"[275, 480]"
11802,"[1141, 524, 498]"
11809,"[764, 147, 14]"
11832,"[384, 997]"
11871,"[796, 1034]"
11882,"[370, 880]"
11894,"[246, 796]"
11914,"[367, 379]"
11924,"[690, 991, 691]"
11925,"[690, 251, 991]"
11931,"[75, 727]"
11933,"[542, 331]"
11935,"[1163, 697, 1155, 659]"
11938,"[160, 380, 712]"
11944,"[390, 317]"
11947,"[339, 526]"
11953,"[306, 607]"
11967,"[894, 632, 877]"
11968,"[353, 22, 23]"
11970,"[89, 522, 682]"
11998,"[19, 445]"
12010,"[502, 975]"
12013,"[127, 278, 506]"
12017,"[257, 258]"
12021,"[446, 614]"
12039,"[291, 953]"
12042,"[1188, 33]"
12067,"[57, 92, 669]"
12068,"[338, 123, 702]"
12069,"[28, 318, 143, 810, 338]"
12078,"[168, 1118, 852]"
12087,"[302, 341, 40]"
12088,"[984, 519, 873]"
12091,"[229, 1191, 528, 184, 945]"
12092,"[367, 283]"
12093,"[367, 283]"
12094,"[367, 283]"
12102,"[382, 801]"
12103,"[723, 6]"
12124,"[1135, 76]"
12144,"[704, 1083]"
12154,"[480, 390]"
12164,"[529, 450, 1100]"
12180,"[230, 185, 1191]"
12186,"[260, 1225]"
12187,"[891, 260, 1225]"
12189,"[116, 117]"
12196,"[731, 82]"
12197,"[839, 840]"
12201,"[351, 1226, 133]"
12211,"[1072, 453]"
12212,"[1072, 453, 45]"
12213,"[1072, 453, 45]"
12214,"[1072, 453, 45]"
12215,"[1072, 453, 45]"
12216,"[1072, 453, 45]"
12219,"[1072, 453, 45]"
12228,"[803, 505]"
12233,"[638, 974]"
12235,"[225, 725]"
12240,"[37, 430, 648]"
12241,"[881, 864]"
12251,"[789, 260, 637, 31]"
12282,"[78, 156]"
12290,"[85, 86]"
12309,"[28, 717, 716, 715]"
12311,"[986, 992]"
12314,"[7, 8, 9]"
12318,"[303, 506]"
12335,"[27, 269, 428, 1227]"
12339,"[291, 113]"
12350,"[643, 536]"
12351,"[182, 499, 1099]"
12353,"[358, 847]"
12355,"[737, 109]"
12356,"[737, 109]"
12358,"[737, 109]"
12367,"[987, 1161, 643]"
12389,"[1051, 14]"
12409,"[41, 1228]"
12410,"[41, 927]"
12411,"[787, 475]"
12417,"[159, 161, 180]"
12419,"[1075, 190]"
12433,"[1210, 532]"
12438,"[20, 579]"
12448,"[987, 1229]"
12449,"[127, 478]"
12451,"[380, 711, 161, 163, 533, 1171]"
12453,"[291, 953, 535]"
12454,"[683, 588, 203]"
12461,"[155, 537, 77, 348, 78]"
12463,"[871, 650]"
12465,"[229, 230, 263]"
12477,"[1086, 359, 396]"
12479,"[704, 55, 133]"
12484,"[1109, 1062]"
12487,"[52, 23]"
12489,"[52, 23]"
12499,"[679, 803, 100]"
12522,"[27, 28, 196]"
12527,"[195, 561]"
12534,"[701, 800, 412]"
12538,"[743, 652]"
12541,"[824, 176, 487]"
12545,"[467, 468]"
12555,"[417, 760, 1231]"
12559,"[860, 641]"
12560,"[426, 437, 446]"
12561,"[20, 916]"
12575,"[296, 1168, 524, 1231]"
12581,"[380, 158, 492, 160, 712, 163, 533]"
12584,"[533, 937]"
12589,"[775, 436, 586, 453]"
12593,"[987, 33, 962]"
12597,"[232, 1096]"
12611,"[232, 879, 236]"
12614,"[926, 994]"
12622,"[518, 749, 107, 603, 765, 1064]"
12633,"[21, 23]"
12635,"[147, 123]"
12636,"[529, 841]"
12642,"[1016, 1176]"
12644,"[102, 332, 399]"
12655,"[736, 1083]"
12673,"[48, 361, 832]"
12686,"[170, 483]"
12706,"[93, 1007]"
12734,"[582, 747]"
12735,"[465, 747]"
12748,"[679, 1095]"
12753,"[15, 188, 126]"
12754,"[55, 995]"
12764,"[568, 602, 688, 691, 194]"
12765,"[568, 602, 689, 690, 691, 194]"
12783,"[136, 1111]"
12793,"[1029, 186]"
12814,"[236, 486, 559]"
12816,"[486, 661, 559]"
12817,"[1153, 486, 559]"
12821,"[160, 711, 509, 164]"
12826,"[347, 730]"
12834,"[131, 1232]"
12839,"[1233, 1192]"
12844,"[233, 871]"
12847,"[1104, 173]"
12866,"[549, 353]"
12867,"[549, 353, 22]"
12885,"[19, 20]"
12887,"[406, 753, 439, 1234]"
12891,"[257, 662]"
12892,"[917, 1068]"
12898,"[883, 384]"
12912,"[111, 4]"
12941,"[21, 134, 22]"
12971,"[441, 337]"
12983,"[343, 642]"
13029,"[549, 452]"
13037,"[461, 445]"
13038,"[855, 1236, 943]"
13039,"[147, 830, 1237]"
13043,"[699, 933]"
13059,"[1029, 229, 4]"
13066,"[243, 482, 323]"
13074,"[628, 426]"
13088,"[465, 686]"
13124,"[666, 1011]"
13139,"[617, 992]"
13144,"[633, 213]"
13145,"[633, 213]"
13148,"[974, 911]"
13152,"[321, 625]"
13158,"[1241, 622]"
13161,"[116, 559]"
13172,"[426, 437]"
13174,"[629, 426, 437]"
13175,"[426, 437]"
13184,"[702, 1040]"
13214,"[721, 176]"
13220,"[61, 14, 650, 268]"
13225,"[204, 592]"
13241,"[141, 944]"
13257,"[530, 1210]"
13261,"[28, 717, 292]"
13275,"[1244, 1245]"
13276,"[407, 323, 439]"
13300,"[417, 400]"
13305,"[624, 552, 1246]"
13307,"[426, 579]"
13317,"[41, 288]"
13340,"[127, 342]"
13341,"[127, 1043]"
13344,"[422, 583]"
13356,"[1247, 1189, 195, 25, 148]"
13357,"[78, 156, 1186, 151]"
13358,"[1149, 410, 1156]"
13359,"[29, 24, 150, 813]"
13364,"[788, 739, 477]"
13365,"[475, 739]"
13366,"[499, 424, 110, 182, 3]"
13372,"[549, 452, 713, 135]"
13374,"[853, 680, 721]"
13375,"[698, 783, 6]"
13376,"[809, 810]"
13379,"[1241, 196]"
13380,"[196, 6]"
13390,"[1157, 725]"
13403,"[528, 230, 263]"
13406,"[656, 1248]"
13414,"[1110, 611]"
13415,"[1110, 611]"
13416,"[29, 24]"
13423,"[375, 817]"
13425,"[314, 311, 313]"
13431,"[1031, 863, 203]"
13436,"[38, 858, 345]"
13446,"[37, 430]"
13448,"[364, 383]"
13454,"[1249, 119]"
13458,"[1250, 935]"
13460,"[638, 1164]"
13475,"[48, 363, 49]"
13483,"[468, 166]"
13484,"[140, 823, 249, 250]"
13493,"[530, 866, 865]"
13496,"[1051, 1072, 1198]"
13498,"[259, 522]"
13503,"[281, 462]"
13517,"[1218, 1172, 943]"
13518,"[464, 289]"
13529,"[1211, 513]"
13549,"[213, 637]"
13552,"[152, 953]"
13554,"[1056, 287]"
13577,"[384, 245, 383]"
13578,"[384, 245, 884]"
13592,"[809, 317]"
13593,"[783, 196]"
13594,"[317, 783, 196]"
13595,"[317, 196]"
13603,"[368, 953]"
13637,"[939, 1254, 940]"
13651,"[1149, 237, 1156, 1113]"
13652,"[1149, 1113, 237, 1156]"
13654,"[1149, 237, 1156, 1113]"
13658,"[1149, 237, 1113]"
13693,"[346, 396, 425, 51, 214]"
13695,"[51, 425, 396]"
13697,"[380, 781, 226, 158, 159, 178]"
13699,"[200, 588]"
13701,"[1197, 285, 284]"
13703,"[808, 82]"
13716,"[346, 425, 145, 50]"
13718,"[49, 145, 50]"
13719,"[346, 425, 145, 50, 51]"
13720,"[719, 1170, 49, 50, 51]"
13725,"[1170, 425, 457, 50]"
13728,"[363, 1170, 50]"
13731,"[1255, 471]"
13734,"[493, 339, 395, 498]"
13735,"[339, 397]"
13755,"[710, 715]"
13758,"[188, 190]"
13762,"[475, 1242, 282]"
13764,"[475, 654, 1242, 282]"
13772,"[374, 302, 506, 40]"
13773,"[1004, 117]"
13789,"[849, 132]"
13811,"[496, 333, 737, 1005, 608]"
13812,"[496, 330, 333, 1005, 737, 608]"
13817,"[89, 479]"
13820,"[246, 1106]"
13822,"[348, 207, 517]"
13825,"[528, 499, 604]"
13831,"[824, 174, 721, 487]"
13833,"[1185, 873]"
13834,"[1185, 873]"
13835,"[1185, 873]"
13836,"[1185, 873]"
13837,"[1185, 873]"
13839,"[1185, 873]"
13840,"[1185, 873]"
13841,"[1185, 873]"
13847,"[905, 174, 721]"
13848,"[406, 445, 1014, 19, 72]"
13849,"[1215, 944, 249]"
13854,"[522, 343]"
13855,"[89, 522, 258]"
13862,"[129, 303]"
13871,"[753, 616, 20]"
13882,"[1104, 340]"
13902,"[1215, 256, 944, 823]"
13904,"[823, 141]"
13923,"[1073, 119]"
13931,"[184, 1129]"
13935,"[984, 520, 518, 749, 107, 602, 765, 1064]"
13936,"[518, 602, 765, 107]"
13938,"[275, 143, 144]"
13946,"[936, 854]"
13950,"[566, 737]"
13953,"[482, 641, 244]"
13957,"[981, 1144]"
13958,"[493, 737, 402]"
13959,"[401, 1144, 296, 332]"
13960,"[397, 1144, 402]"
13981,"[1044, 594]"
13983,"[41, 1228]"
13985,"[529, 110, 4]"
13986,"[1026, 1027]"
13993,"[861, 388]"
13996,"[118, 1091]"
13999,"[118, 1091]"
14000,"[528, 529, 448, 966]"
14004,"[638, 1211]"
14011,"[1257, 364]"
14014,"[484, 341, 1011]"
14015,"[502, 503, 834]"
14017,"[701, 627]"
14019,"[1012, 661]"
14021,"[939, 940]"
